,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
1432,"[-0.08631364  0.21845026  0.02731454  0.08834314 -0.07729661 -0.22713244
  0.30755341  0.51606524 -0.24503513  0.03089606 -0.11911317 -0.35334501
 -0.03534446  0.05529189 -0.03522382 -0.33794093  0.04754626 -0.40672621
 -0.04743983 -0.43761364  0.20842175  0.05140482  0.04756704 -0.05214087
 -0.31085411  0.01230065 -0.02394696 -0.14661805 -0.2436959   0.02487636
  0.13518651  0.05450996  0.14055423 -0.11604825 -0.10702199  0.38506743
  0.14611892 -0.26279593 -0.16355444 -0.54688746 -0.06543756 -0.1915419
 -0.17977935 -0.02149834  0.29424015 -0.10738783  0.1386534  -0.01843703
 -0.01650728  0.08554602  0.11770797 -0.12837161 -0.16629568  0.10809953
 -0.21235967  0.07615227  0.10046389 -0.13554378 -0.20898788 -0.12450708
  0.14121459  0.09141488  0.08917915 -0.21165185 -0.34260616  0.23012803
  0.13541265  0.42079386 -0.48639122  0.30553111 -0.12139484  0.12840329
  0.16079424  0.05120694  0.25136545  0.1387817  -0.11275028  0.01089801
 -0.1580663   0.08810487 -0.10380886 -0.08571196 -0.24011867  0.35342479
  0.02567458  0.08068217  0.06517117  0.2356974   0.24399774  0.08805186
  0.23649924  0.09693397  0.00281444  0.05191028  0.49252549  0.1395627
  0.10954931 -0.11505118  0.05322393 -0.20555507]",2024-06-23,5,26,0,1,0
1433,"[-0.11180709  0.28474611  0.02552418  0.11378915 -0.09705514 -0.28096959
  0.38785231  0.65936077 -0.31492493  0.04397136 -0.14948207 -0.44130602
 -0.03713876  0.06499278 -0.03868579 -0.4384084   0.07132845 -0.5138008
 -0.0595616  -0.55993062  0.25426233  0.05656714  0.06454865 -0.07254788
 -0.39217433  0.01328361 -0.03186351 -0.17935866 -0.31745669  0.03964389
  0.16872688  0.06516226  0.18063778 -0.15702158 -0.13003926  0.49094102
  0.17578439 -0.33516422 -0.20146517 -0.69534379 -0.08615003 -0.24858862
 -0.23248547 -0.03379757  0.37772262 -0.14115095  0.1837341  -0.02200705
 -0.02140631  0.10726571  0.16011506 -0.17025773 -0.21862602  0.14209913
 -0.26615015  0.09002894  0.12885739 -0.17159583 -0.26609814 -0.16101271
  0.17799377  0.10473015  0.11754643 -0.27033326 -0.44251812  0.29656893
  0.18212976  0.53812677 -0.63134253  0.39962101 -0.1546302   0.16213475
  0.20718515  0.06186631  0.32406208  0.1870216  -0.15198974  0.02599936
 -0.20299836  0.11335505 -0.13458897 -0.11153054 -0.30304238  0.45925438
  0.03796639  0.10025817  0.08060754  0.30492023  0.31970343  0.1208866
  0.29617187  0.12382325  0.00634085  0.06122981  0.63227814  0.17091574
  0.14627229 -0.1417896   0.07543567 -0.26985297]",2024-07-06,5,21,0,1,0
1434,"[-0.11344303  0.2842336   0.02553406  0.11179815 -0.09413005 -0.27282107
  0.38206631  0.64690053 -0.31488377  0.04784547 -0.15194994 -0.43606889
 -0.0338834   0.06518234 -0.03900485 -0.43487555  0.07175267 -0.50026536
 -0.06077721 -0.54984993  0.25092879  0.05385912  0.06248001 -0.06942217
 -0.38671261  0.01303681 -0.03086162 -0.17637789 -0.31530869  0.03765104
  0.16785061  0.06551486  0.1735629  -0.1553565  -0.1294408   0.48289928
  0.1755313  -0.32651147 -0.19979407 -0.68414557 -0.08609053 -0.24233057
 -0.22822402 -0.02837498  0.3708756  -0.13675526  0.18036605 -0.02184169
 -0.02145841  0.10072556  0.15963292 -0.16472702 -0.2150771   0.13489443
 -0.2669532   0.0871072   0.1239638  -0.17272764 -0.26143321 -0.16340788
  0.17877942  0.10066168  0.11612943 -0.26677421 -0.43541044  0.29237759
  0.1798926   0.52909201 -0.62004685  0.39367878 -0.15405242  0.16244707
  0.20058571  0.06367451  0.31930789  0.18930987 -0.14691179  0.02789575
 -0.19723444  0.11139907 -0.13508856 -0.11141197 -0.29634491  0.44884443
  0.03283364  0.09529369  0.07987201  0.2986317   0.31459951  0.11622692
  0.2934303   0.12190242  0.00723271  0.05905402  0.62389219  0.16626713
  0.14225397 -0.13903043  0.07275506 -0.26420957]",2024-07-27,5,15,0,1,0
1435,"[-0.09093519  0.22268698  0.01975083  0.08612779 -0.07491896 -0.21347857
  0.30408826  0.50881273 -0.24509522  0.03434329 -0.11379052 -0.34265319
 -0.02765133  0.05236944 -0.03316434 -0.34236172  0.05836165 -0.39495954
 -0.04822248 -0.43045348  0.1983944   0.04331386  0.04611342 -0.05526935
 -0.30083132  0.01118437 -0.02347596 -0.14245851 -0.24808641  0.02897248
  0.12723668  0.05440929  0.13606532 -0.1236439  -0.10038853  0.38340107
  0.13918154 -0.26049602 -0.15778257 -0.53842807 -0.06640912 -0.18869467
 -0.17506032 -0.02594485  0.29386565 -0.10582844  0.14244522 -0.01545795
 -0.01354145  0.07982009  0.12552916 -0.12879993 -0.17041139  0.11163997
 -0.20967081  0.06680034  0.10039581 -0.13298331 -0.20500907 -0.12913673
  0.13992232  0.07978861  0.08969951 -0.20973919 -0.34354204  0.22956574
  0.13758966  0.41139585 -0.4860639   0.30436897 -0.12389398  0.12394202
  0.15811853  0.05081097  0.24964127  0.14592311 -0.11718911  0.02135719
 -0.15795064  0.08834545 -0.10575233 -0.08406505 -0.23451945  0.35296732
  0.0262301   0.07988571  0.06535824  0.2354562   0.24919353  0.09464209
  0.23263298  0.0955463   0.00141159  0.05141559  0.48812082  0.13155571
  0.10718016 -0.11293324  0.05716219 -0.20738423]",2024-05-01,5,53,0,1,0
1436,"[-0.07324987  0.18460396  0.02116352  0.0728657  -0.06434499 -0.18490984
  0.25166366  0.4236398  -0.20159204  0.02770069 -0.09873997 -0.28831136
 -0.02237766  0.04178885 -0.02381786 -0.28604957  0.04663505 -0.3298775
 -0.03846091 -0.35619625  0.1693899   0.03950251  0.04114952 -0.04518475
 -0.25510201  0.00980026 -0.02136389 -0.11751716 -0.2037202   0.02229682
  0.10867138  0.04541432  0.11563207 -0.09859671 -0.08616286  0.31943679
  0.11385209 -0.2144244  -0.13124616 -0.45121858 -0.05648214 -0.15436539
 -0.14815679 -0.02384822  0.23821244 -0.08972737  0.11377838 -0.01571951
 -0.01360055  0.06802481  0.10584031 -0.1092289  -0.14259928  0.09027774
 -0.17164895  0.060971    0.08299448 -0.10882489 -0.17212753 -0.10345867
  0.11302646  0.06674869  0.07148688 -0.17755015 -0.28396574  0.18918389
  0.11403724  0.3422367  -0.40501076  0.25501245 -0.10339597  0.10495646
  0.13407643  0.04044078  0.2089912   0.12221373 -0.09609517  0.0130356
 -0.13362384  0.07597935 -0.08730894 -0.06692343 -0.19381472  0.29758328
  0.02298847  0.06596061  0.04874431  0.19656521  0.20670265  0.07870939
  0.19232257  0.0803172   0.00172753  0.03981782  0.40772423  0.11047531
  0.09188873 -0.09236091  0.04158929 -0.17222388]",2024-02-25,5,111,0,1,0
1437,"[-0.0851073   0.20021018  0.01597663  0.09342279 -0.07475059 -0.21571013
  0.27835971  0.47678822 -0.23024991  0.02349409 -0.10412008 -0.32593483
 -0.02652637  0.04656488 -0.03069658 -0.30633602  0.05813522 -0.38320923
 -0.03860556 -0.40585634  0.18661721  0.05199585  0.03932222 -0.05370623
 -0.27632928  0.00747066 -0.03654527 -0.12358424 -0.22767293  0.01931104
  0.12845109  0.05285675  0.13187666 -0.10049194 -0.10544107  0.3615903
  0.13362072 -0.23592561 -0.14511769 -0.49230495 -0.05526287 -0.17048334
 -0.16815948 -0.03150318  0.26671141 -0.09516451  0.12505253 -0.00973292
 -0.00774439  0.08496174  0.11774932 -0.11387269 -0.15993604  0.11253325
 -0.18631519  0.06021101  0.09234173 -0.12291813 -0.1832813  -0.11270847
  0.1230499   0.08660201  0.09248117 -0.19755195 -0.31987536  0.20670277
  0.11895966  0.36958224 -0.44825262  0.2778683  -0.11256175  0.11981278
  0.14176211  0.03204357  0.23483932  0.12547821 -0.10754979  0.01200249
 -0.14135908  0.08521254 -0.09681851 -0.07618456 -0.21638964  0.34036079
  0.02498288  0.06771471  0.0477092   0.2246197   0.23759755  0.09175348
  0.20545138  0.09934667  0.00461524  0.05563458  0.46185574  0.11757793
  0.09222472 -0.09758881  0.05830323 -0.18639739]",2024-08-19,5,10,0,1,0
1438,"[-0.09787802  0.25738087  0.02915056  0.10543136 -0.08797171 -0.25542298
  0.35413742  0.59941083 -0.28897914  0.03933563 -0.13655335 -0.40740219
 -0.0314565   0.06545363 -0.03937967 -0.39712587  0.06707326 -0.46351996
 -0.05857693 -0.51091111  0.23579018  0.05628672  0.05891045 -0.0656262
 -0.35610601  0.01625354 -0.02849685 -0.17128329 -0.28784853  0.03310838
  0.1541771   0.06200062  0.16056953 -0.14110897 -0.12413201  0.45160341
  0.16278823 -0.30733371 -0.18886006 -0.63921672 -0.07700055 -0.2253961
 -0.20575757 -0.03179982  0.34286669 -0.11921111  0.15906401 -0.02533141
 -0.01988572  0.09664366  0.14334446 -0.15917741 -0.2045216   0.12915672
 -0.24698615  0.08298461  0.11644996 -0.16113396 -0.24557216 -0.14934523
  0.16387224  0.09645057  0.10850894 -0.2445849  -0.40090823  0.27309382
  0.1555395   0.48508796 -0.57038814  0.35948691 -0.13843346  0.15163074
  0.18517828  0.05791072  0.29660794  0.1645682  -0.13113809  0.02088705
 -0.18328673  0.1077188  -0.11926372 -0.10342982 -0.27958459  0.41438165
  0.02974183  0.08988007  0.07153139  0.27260846  0.29015222  0.10797507
  0.27218828  0.11618573  0.00465702  0.05945793  0.57161254  0.15999599
  0.1275095  -0.13340461  0.06212336 -0.24070352]",2024-06-08,5,32,0,1,0
1439,"[-0.11127706  0.26912856  0.03041148  0.10510362 -0.1003802  -0.2681005
  0.35935527  0.61005801 -0.29609644  0.03823859 -0.14238128 -0.41896826
 -0.03884951  0.05666955 -0.04034003 -0.41219726  0.05896185 -0.47610933
 -0.05418138 -0.50867462  0.23077458  0.06194772  0.05726368 -0.06401455
 -0.37181538  0.00862982 -0.03410526 -0.17226359 -0.28927264  0.03007402
  0.15289579  0.05428011  0.16443601 -0.14041674 -0.1252716   0.46603155
  0.17458808 -0.30849186 -0.18898492 -0.63473123 -0.06782467 -0.23138548
 -0.21757303 -0.03142869  0.3432782  -0.12195595  0.16176352 -0.02060665
 -0.01634424  0.09231453  0.14529674 -0.16312918 -0.19280905  0.14382455
 -0.25003847  0.09451799  0.13099872 -0.16065443 -0.23909551 -0.14573683
  0.16918033  0.0985762   0.10630313 -0.25766611 -0.39535782  0.26585448
  0.157608    0.49151611 -0.57647955  0.35895437 -0.14790446  0.14809394
  0.19475172  0.05700862  0.3035658   0.1796976  -0.14606713  0.01968392
 -0.19000617  0.10833774 -0.1254327  -0.09888405 -0.27495629  0.42055416
  0.02682589  0.09283033  0.06461237  0.28565869  0.30055541  0.1174811
  0.27948996  0.12150788 -0.00825969  0.0549228   0.58019722  0.16464579
  0.1317798  -0.13184834  0.06872596 -0.24702656]",2024-07-12,5,19,0,1,0
1440,"[-0.06113271  0.15513393  0.02254058  0.06029279 -0.05294264 -0.16945526
  0.22370797  0.38038099 -0.17428938  0.0237015  -0.08723569 -0.25591311
 -0.02774546  0.03168477 -0.02458026 -0.24836044  0.03952059 -0.29701632
 -0.0365526  -0.31583789  0.14409801  0.04509046  0.04080916 -0.04278604
 -0.22187126  0.01448242 -0.02806676 -0.10695469 -0.18557218  0.02359297
  0.09018098  0.0382508   0.11149749 -0.09566319 -0.08618949  0.28750536
  0.09703697 -0.19602001 -0.12519547 -0.39091808 -0.04843541 -0.13864189
 -0.13154104 -0.01527748  0.22114043 -0.08762213  0.10938724 -0.02074964
 -0.00601956  0.0654951   0.08657888 -0.10118189 -0.12871945  0.09036405
 -0.15030625  0.05470536  0.07695165 -0.09785354 -0.14915596 -0.09851022
  0.09923379  0.05972388  0.06529848 -0.15572038 -0.25527036  0.17224014
  0.09410375  0.29570174 -0.35665059  0.22589523 -0.09975727  0.09434408
  0.11587693  0.03592329  0.1884831   0.11394231 -0.08870533  0.01280104
 -0.12843785  0.06923674 -0.07073998 -0.05987897 -0.17820036  0.26328731
  0.01450535  0.0610745   0.04431774  0.18128908  0.17462517  0.06844367
  0.17013523  0.07042956 -0.00287326  0.037757    0.36605394  0.09937842
  0.08460689 -0.07393473  0.03150978 -0.15808928]",2024-07-02,5,22,0,1,0
1441,"[-0.09130357  0.23449151  0.0278537   0.09488821 -0.08215347 -0.23488981
  0.32025737  0.53653622 -0.25888139  0.03198918 -0.11827279 -0.36659735
 -0.02863222  0.05444769 -0.03204922 -0.35855228  0.06003528 -0.42173722
 -0.04956907 -0.45537612  0.21128781  0.05267855  0.05174758 -0.05971521
 -0.32274395  0.01112815 -0.03129825 -0.14985467 -0.25614047  0.02928745
  0.13474289  0.05484953  0.14649652 -0.12801318 -0.10968851  0.40334469
  0.14977387 -0.27282313 -0.16486159 -0.56710488 -0.06736358 -0.199773
 -0.18564716 -0.03101704  0.30413118 -0.11088722  0.14450876 -0.01471585
 -0.01350944  0.08880122  0.12756291 -0.13603829 -0.17690179  0.11872081
 -0.21478155  0.07924321  0.10870482 -0.13794455 -0.2121183  -0.12777272
  0.14549884  0.09129333  0.09121747 -0.22232836 -0.35605991  0.23870108
  0.14226381  0.4322184  -0.51058954  0.31836209 -0.12803309  0.12956694
  0.16806497  0.04895326  0.26360005  0.15089522 -0.12400197  0.01773294
 -0.16757807  0.09619842 -0.10987609 -0.08462071 -0.24452314  0.37355167
  0.02945574  0.08456002  0.06248681  0.25054008  0.26330259  0.10076995
  0.24747817  0.10217802 -0.00249183  0.05557876  0.51398569  0.14089099
  0.11226887 -0.11827631  0.05674957 -0.21535863]",2024-04-22,4,140,0,1,0
1442,"[-0.10087047  0.24602091  0.02318001  0.09837888 -0.08143479 -0.24033423
  0.33195397  0.56045687 -0.27196747  0.03667801 -0.1273832  -0.38103679
 -0.02609501  0.05325007 -0.03281111 -0.37608612  0.06478124 -0.43650922
 -0.05431047 -0.47151464  0.22206669  0.04967674  0.05620002 -0.05465182
 -0.34027842  0.01345253 -0.02671749 -0.15189479 -0.26819101  0.03222093
  0.14368345  0.05745967  0.14786404 -0.13095967 -0.11280535  0.42093867
  0.15249255 -0.28839287 -0.1753699  -0.5932864  -0.07401825 -0.20989028
 -0.1951286  -0.02705052  0.31893474 -0.11479995  0.1566751  -0.01626285
 -0.01684298  0.08702545  0.13809814 -0.14278325 -0.18839133  0.11754761
 -0.23268971  0.07951744  0.10716454 -0.14307752 -0.22351241 -0.13856658
  0.15119299  0.09260029  0.10087435 -0.22990401 -0.37292331  0.25039831
  0.15119171  0.45861331 -0.53526038  0.33609089 -0.13213468  0.13659461
  0.1723659   0.05475093  0.27812546  0.16078839 -0.12956509  0.02217816
 -0.17059252  0.09875272 -0.11795719 -0.0913926  -0.25392747  0.38993448
  0.0282719   0.08168474  0.06928561  0.25970131  0.2729173   0.09705591
  0.25315732  0.10578741  0.0039802   0.05365548  0.5384177   0.14395447
  0.12529668 -0.12618704  0.06311391 -0.2252638 ]",2024-05-29,5,36,0,1,0
1443,"[-0.12144075  0.2924673   0.03610136  0.11531711 -0.10314059 -0.29355565
  0.39600557  0.66560256 -0.32251716  0.03273737 -0.15267277 -0.45603377
 -0.04261749  0.06242912 -0.03754111 -0.44154567  0.07262069 -0.51756483
 -0.06391875 -0.55641174  0.25574887  0.06224707  0.07031371 -0.07416327
 -0.39761293  0.0138691  -0.03887256 -0.18889397 -0.31629044  0.04034764
  0.17530298  0.06101183  0.17701282 -0.1607565  -0.13182184  0.50442123
  0.18994799 -0.32870358 -0.19715448 -0.69172966 -0.07418337 -0.25311488
 -0.23884216 -0.03859982  0.37031204 -0.13340528  0.18264784 -0.01804375
 -0.01724077  0.10670773  0.16543227 -0.18031928 -0.21559101  0.15214357
 -0.27141377  0.10390626  0.14283191 -0.16987514 -0.26638168 -0.15731099
  0.17803715  0.11149686  0.11750536 -0.28172749 -0.43505055  0.29687065
  0.17759912  0.52820861 -0.62694103  0.39337626 -0.1590744   0.15805726
  0.21153238  0.06700011  0.32698011  0.18731381 -0.1610945   0.02192922
 -0.20434532  0.11859057 -0.13858461 -0.10474375 -0.2956475   0.45366928
  0.03324824  0.096954    0.07534702  0.31035134  0.32397199  0.11975498
  0.30672345  0.12960032 -0.00365615  0.06087678  0.63474411  0.17788288
  0.14295852 -0.1508798   0.06554478 -0.26889181]",2022-09-01,5,11,1,1,0
1444,"[-0.09002133  0.23775753  0.02854461  0.08985887 -0.07980328 -0.22823019
  0.3055453   0.52703071 -0.25200558  0.03718539 -0.1263551  -0.35314289
 -0.02959477  0.05552478 -0.03074936 -0.35025948  0.05594338 -0.40709257
 -0.0492691  -0.44686872  0.20384178  0.04516812  0.04885598 -0.05621845
 -0.32186747  0.01039625 -0.03444783 -0.14598919 -0.25254154  0.0277062
  0.13368352  0.05479027  0.13907932 -0.12479728 -0.10445553  0.39230719
  0.14783695 -0.2633611  -0.16196938 -0.55919611 -0.0675953  -0.19400121
 -0.18510997 -0.03090863  0.29388061 -0.11223729  0.14314613 -0.01665553
 -0.01625918  0.08401315  0.12354399 -0.13381071 -0.17673463  0.10964855
 -0.20843403  0.07667781  0.10061643 -0.13851406 -0.21232979 -0.13215534
  0.14394361  0.08578069  0.09087759 -0.21506126 -0.34750137  0.23071422
  0.14460582  0.42290834 -0.50149006  0.31815243 -0.13006544  0.12334676
  0.15736774  0.05140091  0.26037154  0.14883214 -0.1243904   0.02037365
 -0.16540679  0.09313717 -0.10437093 -0.08496617 -0.2389802   0.37167245
  0.02183983  0.08069335  0.06715547  0.2494975   0.25456938  0.09228908
  0.23764749  0.09640683  0.00103066  0.05266672  0.50286227  0.13342264
  0.10740274 -0.10851862  0.05226311 -0.21119764]",2022-01-04,5,41,1,1,0
1445,"[-0.07944469  0.21146615  0.02215247  0.08828151 -0.08254381 -0.20933163
  0.29485735  0.48011723 -0.23213089  0.03776979 -0.11224286 -0.32753432
 -0.02199694  0.04091654 -0.03069378 -0.32532546  0.0518248  -0.38362694
 -0.05009383 -0.41288087  0.19304268  0.05122865  0.05146025 -0.05595649
 -0.28370681  0.01240251 -0.03136316 -0.13578497 -0.22522481  0.02807786
  0.11824783  0.05074085  0.13587217 -0.11552856 -0.08958342  0.36621931
  0.13531172 -0.24126656 -0.14962925 -0.50866348 -0.06897292 -0.18404031
 -0.17058744 -0.02507491  0.2715939  -0.09923226  0.13461578 -0.0117723
 -0.01795977  0.07636154  0.11593909 -0.12691668 -0.16295159  0.10430479
 -0.19645548  0.07229204  0.09357899 -0.13049932 -0.19331147 -0.1107507
  0.12909395  0.07345239  0.08425841 -0.19680806 -0.32297859  0.21074431
  0.12587599  0.39476943 -0.45846406  0.28946775 -0.12065583  0.11843151
  0.1517324   0.04154477  0.23552282  0.13384402 -0.10944873  0.01217185
 -0.15347774  0.09322521 -0.09686334 -0.07469354 -0.22308199  0.33001253
  0.02734081  0.06803501  0.05396105  0.22685593  0.23062916  0.08861601
  0.21817751  0.08812388  0.00291957  0.04599059  0.46321759  0.12232021
  0.10840651 -0.10029425  0.0512916  -0.19745605]",2024-05-27,5,36,0,1,0
1446,"[-0.07156112  0.17913979  0.02329547  0.07700032 -0.06555331 -0.17395854
  0.25014353  0.4039883  -0.20002215  0.03250231 -0.0934467  -0.27485046
 -0.02397281  0.03526153 -0.02471032 -0.27176327  0.03930573 -0.32429647
 -0.04090098 -0.34583488  0.16233225  0.04723694  0.0410833  -0.05054465
 -0.24258968  0.01370267 -0.02662546 -0.12260266 -0.19599342  0.02111885
  0.10584579  0.04719684  0.1111632  -0.09409265 -0.07978445  0.30895048
  0.10964479 -0.20288527 -0.13064712 -0.43588716 -0.0548353  -0.15645093
 -0.14088872 -0.01845116  0.228075   -0.09074011  0.11281578 -0.00770767
 -0.01264785  0.06582914  0.09930152 -0.10905279 -0.13323018  0.08573309
 -0.1674307   0.05588743  0.08236797 -0.10699348 -0.16227439 -0.10326854
  0.10634479  0.06460877  0.07333708 -0.17252001 -0.2745344   0.18059693
  0.10946912  0.33635962 -0.39529622  0.24483803 -0.09997109  0.10289359
  0.12791541  0.04129531  0.19983692  0.11484593 -0.0991869   0.00980679
 -0.13074148  0.07702856 -0.08534786 -0.06611747 -0.18438911  0.28856719
  0.02260311  0.06568958  0.052677    0.19055788  0.19805092  0.07764062
  0.18557411  0.07744731  0.00128661  0.03870425  0.3909179   0.11000651
  0.08995122 -0.08778095  0.05019141 -0.17382419]",2024-06-10,5,30,0,1,0
1447,"[-0.11801063  0.29394615  0.03410156  0.11604775 -0.09863396 -0.29117471
  0.39841315  0.66779548 -0.31416756  0.03979263 -0.1485793  -0.45494956
 -0.03794442  0.06262647 -0.03844222 -0.44610801  0.07514839 -0.52606452
 -0.06249631 -0.5621829   0.26062369  0.06476179  0.0666753  -0.06835118
 -0.40122852  0.01912648 -0.04048624 -0.18664923 -0.31883639  0.03822788
  0.16851604  0.06800719  0.18181366 -0.15496172 -0.13545585  0.49791428
  0.17984605 -0.34153843 -0.20586872 -0.70474207 -0.08694132 -0.24527209
 -0.23154271 -0.04033176  0.37539068 -0.14241965  0.18526119 -0.02264911
 -0.02198805  0.11111055  0.16436964 -0.17554261 -0.22429909  0.14294909
 -0.2672908   0.0957412   0.13469549 -0.16908778 -0.26409081 -0.15746179
  0.17510718  0.1067543   0.12057775 -0.27446756 -0.44483954  0.29645669
  0.17834032  0.54060096 -0.63844299  0.39745179 -0.15604727  0.16165417
  0.2081669   0.06123402  0.32932439  0.18552929 -0.15842932  0.01957767
 -0.21080546  0.11872339 -0.14014916 -0.10481583 -0.30136412  0.471605
  0.03793204  0.10534789  0.08477658  0.31100899  0.32376108  0.12177338
  0.3036733   0.12566724  0.00249957  0.06057947  0.64134073  0.17545791
  0.14875883 -0.14432502  0.07118659 -0.26963755]",2024-03-12,5,90,0,1,0
1448,"[-0.07384627  0.17344801  0.02137764  0.07804814 -0.06428476 -0.1842619
  0.24532567  0.41479445 -0.19736622  0.02627092 -0.09047338 -0.28275725
 -0.02280216  0.04182172 -0.02852059 -0.26733091  0.04281911 -0.3298631
 -0.03903895 -0.35468295  0.16201077  0.04271026  0.04090963 -0.04665237
 -0.24190445  0.01267247 -0.02589553 -0.11538762 -0.19481142  0.01971437
  0.10400862  0.04121211  0.11298865 -0.09744077 -0.08231538  0.31321248
  0.11773548 -0.20596088 -0.12789851 -0.43366477 -0.05277624 -0.15499866
 -0.14874403 -0.02438737  0.23491924 -0.0829548   0.11145381 -0.01141086
 -0.00937304  0.06817788  0.09671988 -0.10270283 -0.1375493   0.09652815
 -0.16670249  0.05922569  0.07755666 -0.1128296  -0.1654691  -0.09580354
  0.10865929  0.06869071  0.0755299  -0.16757824 -0.27642265  0.17952846
  0.10197139  0.33160403 -0.38464484  0.24325304 -0.0985681   0.10708296
  0.12639274  0.03095286  0.20473456  0.10966461 -0.09120683  0.01146575
 -0.12494055  0.0752179  -0.08324635 -0.06853843 -0.19067852  0.28462517
  0.02186859  0.06148614  0.04075631  0.19338697  0.19915438  0.07321555
  0.18260835  0.08077125  0.00561772  0.04594454  0.39643905  0.10674975
  0.0819822  -0.0870352   0.04317259 -0.15995727]",2024-06-16,5,27,0,1,0
